-0.00126582	0
0.00126582	0
0.00379747	0
0.00632911	0
0.00886076	0
0.0113924	0
0.0139241	0
0.0164557	0
0.0189873	0
0.021519	0
0.0240506	0
0.0265823	0
0.0291139	0
0.0316456	0
0.0341772	0
0.0367089	0
0.0392405	0
0.0417722	0
0.0443038	0
0.0468354	0
0.0493671	0
0.0518987	0
0.0544304	0
0.056962	0
0.0594937	0
0.0620253	0.02591797
0.064557	0.07775377
0.0670886	0.20734317
0.0696203	0.41468717
0.0721519	0.60475117
0.0746835	0.89848817
0.0772152	1.33045017
0.0797468	1.75378017
0.0822785	2.04752017
0.0848101	2.30670017
0.0873418	2.74730017
0.0898734	3.54212017
0.0924051	4.33693017
0.0949367	5.14903017
0.0974684	6.12527017
0.1	6.60043017
0.102532	6.58315017
0.105063	6.55724017
0.107595	6.45356017
0.110127	6.11663017
0.112658	5.75378017
0.11519	5.42549017
0.117722	5.00216017
0.120253	4.69978017
0.122785	4.51836017
0.125316	4.31965017
0.127848	4.09503017
0.13038	3.89633017
0.132911	3.79266017
0.135443	3.74946017
0.137975	3.68898017
0.140506	3.63715017
0.143038	3.60259017
0.14557	3.55076017
0.148101	3.45572017
0.150633	3.36069017
0.153165	3.29158017
0.155696	3.22246017
0.158228	3.11879017
0.160759	3.00648017
0.163291	2.92009017
0.165823	2.80778017
0.168354	2.68682017
0.170886	2.56587017
0.173418	2.44492017
0.175949	2.33261017
0.178481	2.22894017
0.181013	2.13391017
0.183544	2.06479017
0.186076	1.99568017
0.188608	1.89201017
0.191139	1.81425017
0.193671	1.76242017
0.196203	1.69330017
0.198734	1.63283017
0.201266	1.57235017
0.203797	1.51188017
0.206329	1.46868017
0.208861	1.39957017
0.211392	1.33045017
0.213924	1.26998017
0.216456	1.22678017
0.218987	1.19222017
0.221519	1.14039017
0.224051	1.09719017
0.226582	1.06263017
0.229114	1.01944017
0.231646	0.96760217
0.234177	0.92440617
0.236709	0.89848817
0.239241	0.87257017
0.241772	0.83801317
0.244304	0.80345617
0.246835	0.77753817
0.249367	0.75162017
0.251899	0.71706217
0.25443	0.68250517
0.256962	0.67386617
0.259494	0.64794817
0.262025	0.61339117
0.264557	0.58747317
0.267089	0.58747317
0.26962	0.55291617
0.272152	0.53563717
0.274684	0.51835817
0.277215	0.50108017
0.279747	0.47516217
0.282278	0.46652317
0.28481	0.44060517
0.287342	0.43196517
0.289873	0.41468717
0.292405	0.39740817
0.294937	0.38012917
0.297468	0.38012917
0.3	0.36285117
0.302532	0.34557217
0.305063	0.34557217
0.307595	0.34557217
0.310127	0.32829417
0.312658	0.31101517
0.31519	0.29373617
0.317722	0.29373617
0.320253	0.29373617
0.322785	0.27645817
0.325316	0.27645817
0.327848	0.25917917
0.33038	0.25917917
0.332911	0.24190017
0.335443	0.24190017
0.337975	0.24190017
0.340506	0.22462217
0.343038	0.22462217
0.34557	0.22462217
0.348101	0.20734317
0.350633	0.20734317
0.353165	0.20734317
0.355696	0.19006517
0.358228	0.19006517
0.360759	0.19006517
0.363291	0.17278617
0.365823	0.17278617
0.368354	0.15550717
0.370886	0.15550717
0.373418	0.15550717
0.375949	0.15550717
0.378481	0.13822917
0.381013	0.13822917
0.383544	0.13822917
0.386076	0.12095017
0.388608	0.12095017
0.391139	0.12095017
0.393671	0.12095017
0.396203	0.12095017
0.398734	0.12095017
0.401266	0.10367217
0.403797	0.10367217
0.406329	0.10367217
0.408861	0.10367217
0.411392	0.10367217
0.413924	0.10367217
0.416456	0.10367217
0.418987	0.10367217
0.421519	0.10367217
0.424051	0.08639307
0.426582	0.08639307
0.429114	0.08639307
0.431646	0.08639307
0.434177	0.08639307
0.436709	0.08639307
0.439241	0.08639307
0.441772	0.06911447
0.444304	0.06911447
0.446835	0.06911447
0.449367	0.06911447
0.451899	0.06911447
0.45443	0.06911447
0.456962	0.05183587
0.459494	0.05183587
0.462025	0.05183587
0.464557	0.05183587
0.467089	0.05183587
0.46962	0.05183587
0.472152	0.05183587
0.474684	0.05183587
0.477215	0.05183587
0.479747	0.05183587
0.482278	0.05183587
0.48481	0.05183587
0.487342	0.05183587
0.489873	0.05183587
0.492405	0.05183587
0.494937	0.05183587
0.497468	0.05183587
0.5	0.05183587
0.502532	0.05183587
0.505063	0.05183587
0.507595	0.03455727
0.510127	0.03455727
0.512658	0.03455727
0.51519	0.03455727
0.517722	0.03455727
0.520253	0.03455727
0.522785	0.03455727
0.525316	0.03455727
0.527848	0.03455727
0.53038	0.03455727
0.532911	0.03455727
0.535443	0.03455727
0.537975	0.03455727
0.540506	0.03455727
0.543038	0.03455727
0.54557	0.03455727
0.548101	0.03455727
0.550633	0.03455727
0.553165	0.03455727
0.555696	0.03455727
0.558228	0.03455727
0.560759	0.01727857
0.563291	0.01727857
0.565823	0.01727857
0.568354	0.01727857
0.570886	0.01727857
0.573418	0.01727857
0.575949	0.01727857
0.578481	0.01727857
0.581013	0.01727857
0.583544	0.01727857
0.586076	0.01727857
0.588608	0.01727857
0.591139	0.01727857
0.593671	0.01727857
0.596203	0.01727857
0.598734	0.01727857
0.601266	0.01727857
0.603797	0.01727857
0.606329	0.01727857
0.608861	0.01727857
0.611392	0.01727857
0.613924	0.01727857
0.616456	0.01727857
0.618987	0.01727857
0.621519	0.01727857
0.624051	0.01727857
0.626582	0.01727857
0.629114	0.01727857
0.631646	0.01727857
0.634177	0.01727857
0.636709	0.01727857
0.639241	0.01727857
0.641772	0.01727857
0.644304	0.01727857
0.646835	0.01727857
0.649367	0.01727857
0.651899	0
0.65443	0
0.656962	0
0.659494	0
0.662025	0
0.664557	0
0.667089	0
0.66962	0
0.672152	0
0.674684	0
0.677215	0
0.679747	0
0.682278	0
0.68481	0
0.687342	0
0.689873	0
0.692405	0
0.694937	0
0.697468	0
0.7	0
0.702532	0
0.705063	0
0.707595	0
0.710127	0
0.712658	0
0.71519	0
0.717722	0
0.720253	0
0.722785	0
0.725316	0
0.727848	0
0.73038	0
0.732911	0
0.735443	0
0.737975	0
0.740506	0
0.743038	0
0.74557	0
0.748101	0
0.750633	0
0.753165	0
0.755696	0
0.758228	0
0.760759	0
0.763291	0
0.765823	0
0.768354	0
0.770886	0
0.773418	0
0.775949	0
0.778481	0
0.781013	0
0.783544	0
0.786076	0
0.788608	0
0.791139	0
0.793671	0
0.796203	0
0.798734	0
0.801266	0
0.803797	0
0.806329	0
0.808861	0
0.811392	0
0.813924	0
0.816456	0
0.818987	0
0.821519	0
0.824051	0
0.826582	0
0.829114	0
0.831646	0
0.834177	0
0.836709	0
0.839241	0
0.841772	0
0.844304	0
0.846835	0
0.849367	0
0.851899	0
0.85443	0
0.856962	0
0.859494	0
0.862025	0
0.864557	0
0.867089	0
0.86962	0
0.872152	0
0.874684	0
0.877215	0
0.879747	0
0.882278	0
0.88481	0
0.887342	0
0.889873	0
0.892405	0
0.894937	0
0.897468	0
0.9	0
0.902532	0
0.905063	0
0.907595	0
0.910127	0
0.912658	0
0.91519	0
0.917722	0
0.920253	0
0.922785	0
0.925316	0
0.927848	0
0.93038	0
0.932911	0
0.935443	0
0.937975	0
0.940506	0
0.943038	0
0.94557	0
0.948101	0
0.950633	0
0.953165	0
0.955696	0
0.958228	0
0.960759	0
0.963291	0
0.965823	0
0.968354	0
0.970886	0
0.973418	0
0.975949	0
0.978481	0
0.981013	0
0.983544	0
0.986076	0
0.988608	0
0.991139	0
0.993671	0
