0,0,0.6,0.14,0,0
0,0,0.75,0.175,0,0
0,0,1,0.127,0,0
0,0,1.235,0.225,0,0
0,0,1.5,0.354,0,0
0,0,2,0.605,0,0
0,0,2.5,0.73,0,0
0,0,3,0.799,0,0
0,0,4,0.887,0,0
