0.45695438,2.33369684,0.450784593,0.671197792,0.4602853,1.953467678
0.502636624,2.356950257,0.496433666,0.63078944,0.511266873,1.927552501
0.559434332,2.172143314,0.559201141,0.567264636,0.562111546,1.837260083
0.644614401,1.883372158,0.644793153,0.503805925,0.650959669,1.618089971
0.786278835,1.190139974,0.787446505,0.376805887,0.650850149,1.566588177
0.911303057,0.832119813,0.918687589,0.284521836,0.796511787,1.063973387
1.127493867,0.38187759,1.124108417,0.146120545,0.910713797,0.767468445
0,0,0,0,1.11420201,0.457800564
0,0,0,0,1.120444651,0.393402787
